GameId,AwayTeamId,Inning,BattingTeam,Outs,Balls,Strikes,PitchSequence,AwayScore,HomeScore,BatterId,BatterHand,ResultBatterId,ResultBatterHand,PitcherId,PitcherHand,ResultPitcherId,ResultPitcherHand,Catcher,FirstBaseman,SecondBaseman,ThirdBaseman,Shortstop,LeftFielder,CenterFielder,RightFielder,Runner1Id,Runner2Id,Runner3Id,EventText,LeadOffFlag,PinchHitFlag,DefensivePosition,LineupPosition,EventType,BatterEventFlag,OfficialTimeAtBatFlag,HitValue,SacrificeHitFlag,SacrificeFlyFlag,OutOnPlay,DoublePlayFlag,TriplePlayFlag,RbiOnPlay,WildPitchFlag,PassedBallFlag,FieldedBy,BattedBallType,BuntFlag,FoulFlag,HitLocation,NumberOfErrors,FirstErrorPlayer,FirstErrorType,SecondErrorPlayer,SecondErrorType,ThirdErrorPlayer,ThirdErrorType,BatterDestination,Runner1Destination,Runner2Destination,Runner3Destination,PlayOnBatter,PlayOnRunner1,PlayOnRunner2,PlayOnRunner3,Runner1StolenBaseFlag,Runner2StolenBaseFlag,Runner3StolenBaseFlag,Runner1CaughtStealingFlag,Runner2CaughtStealingFlag,Runner3CaughtStealingFlag,Runner1PickOffFlag,Runner2PickOffFlag,Runner3PickOffFlag,PitcherChargedWithRunner1,PitcherChargedWithRunner2,PitcherChargedWithRunner3,NewGameFlag,EndGameFlag,PinchRunner1Flag,PinchRunner2Flag,PinchRunner3Flag,RunnerRemovedForPinchRunner1,RunnerRemovedForPinchRunner2,RunnerRemovedForPinchRunner3,BatterRemovedForPinchHitter,PositionOfBatterRemovedForPinchHitter,FielderWithFirstPutout,FielderWithSecondPutout,FielderWithThirdPutout,Assist1Fielder,Assist2Fielder,Assist3Fielder,Assist4Fielder,Assist5Fielder,EventNumber,GameDate,GameNumber
ANA201604040,CHN,1,0,0,1,0,BX,0,0,fowld001,L,fowld001,L,richg002,R,richg002,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,NULL,NULL,NULL,D9/G+,1,0,8,1,21,1,1,2,0,0,0,0,0,0,0,0,9,G,0,0,NULL,0,0,N,0,N,0,N,2,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,1,2016/04/04,0
ANA201604040,CHN,1,0,0,0,0,X,0,0,heywj001,L,heywj001,L,richg002,R,richg002,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,NULL,fowld001,NULL,63/G.2-3,0,0,9,2,2,1,1,0,0,0,1,0,0,0,0,0,6,G,0,0,NULL,0,0,N,0,N,0,N,0,0,3,0,63,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,richg002,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,6,0,0,0,0,2,2016/04/04,0
ANA201604040,CHN,1,0,1,0,2,SFS,0,0,zobrb001,L,zobrb001,L,richg002,R,richg002,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,NULL,NULL,fowld001,K,0,0,4,3,3,1,1,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,0,0,3,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,richg002,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,3,2016/04/04,0
ANA201604040,CHN,1,0,2,1,1,BCX,0,0,rizza001,L,rizza001,L,richg002,R,richg002,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,NULL,NULL,fowld001,S8/G.3-H,0,0,3,4,20,1,1,1,0,0,0,0,0,1,0,0,8,G,0,0,NULL,0,0,N,0,N,0,N,1,0,0,4,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,richg002,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,4,2016/04/04,0
ANA201604040,CHN,1,0,2,2,2,BSS*B1S,1,0,bryak001,R,bryak001,R,richg002,R,richg002,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,rizza001,NULL,NULL,K23,0,0,5,5,3,1,1,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,1,0,0,23,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,richg002,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,2,0,0,0,0,5,2016/04/04,0
ANA201604040,CHN,1,1,0,2,0,BBX,1,0,escoy001,R,escoy001,R,arrij001,R,arrij001,R,montm001,rizza001,zobrb001,bryak001,russa002,schwk001,fowld001,heywj001,NULL,NULL,NULL,13/G-,1,0,5,1,2,1,1,0,0,0,1,0,0,0,0,0,1,G,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,13,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,1,0,0,0,0,6,2016/04/04,0
ANA201604040,CHN,1,1,1,1,1,BCX,1,0,navad002,L,navad002,L,arrij001,R,arrij001,R,montm001,rizza001,zobrb001,bryak001,russa002,schwk001,fowld001,heywj001,NULL,NULL,NULL,8/F,0,0,7,2,2,1,1,0,0,0,1,0,0,0,0,0,8,F,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,8,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,8,0,0,0,0,0,0,0,7,2016/04/04,0
ANA201604040,CHN,1,1,2,0,1,CX,1,0,troum001,R,troum001,R,arrij001,R,arrij001,R,montm001,rizza001,zobrb001,bryak001,russa002,schwk001,fowld001,heywj001,NULL,NULL,NULL,4/L,0,0,8,3,2,1,1,0,0,0,1,0,0,0,0,0,4,L,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,4,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,4,0,0,0,0,0,0,0,8,2016/04/04,0
ANA201604040,CHN,2,0,0,1,2,BCCS,1,0,schwk001,L,schwk001,L,richg002,R,richg002,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,NULL,NULL,NULL,K,1,0,7,6,3,1,1,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,9,2016/04/04,0
ANA201604040,CHN,2,0,1,1,2,SBFX,1,0,solej001,R,solej001,R,richg002,R,richg002,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,NULL,NULL,NULL,13/G-,0,0,10,7,2,1,1,0,0,0,1,0,0,0,0,0,1,G,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,13,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,1,0,0,0,0,10,2016/04/04,0
ANA201604040,CHN,2,0,2,3,2,SFBBBS,1,0,montm001,L,montm001,L,richg002,R,richg002,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,NULL,NULL,NULL,K,0,0,2,8,3,1,1,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,11,2016/04/04,0
ANA201604040,CHN,2,1,0,2,1,FBBX,1,0,pujoa001,R,pujoa001,R,arrij001,R,arrij001,R,montm001,rizza001,zobrb001,bryak001,russa002,schwk001,fowld001,heywj001,NULL,NULL,NULL,7/L,1,0,10,4,2,1,1,0,0,0,1,0,0,0,0,0,7,L,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,7,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,7,0,0,0,0,0,0,0,12,2016/04/04,0
ANA201604040,CHN,2,1,1,1,2,FBSX,1,0,calhk001,L,calhk001,L,arrij001,R,arrij001,R,montm001,rizza001,zobrb001,bryak001,russa002,schwk001,fowld001,heywj001,NULL,NULL,NULL,S9/L+,0,0,9,5,20,1,1,1,0,0,0,0,0,0,0,0,9,L,0,0,NULL,0,0,N,0,N,0,N,1,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,13,2016/04/04,0
ANA201604040,CHN,2,1,1,0,1,C1X,1,0,cronc002,R,cronc002,R,arrij001,R,arrij001,R,montm001,rizza001,zobrb001,bryak001,russa002,schwk001,fowld001,heywj001,calhk001,NULL,NULL,9/F,0,0,3,6,2,1,1,0,0,0,1,0,0,0,0,0,9,F,0,0,NULL,0,0,N,0,N,0,N,0,1,0,0,9,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,arrij001,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,9,0,0,0,0,0,0,0,14,2016/04/04,0
ANA201604040,CHN,2,1,2,0,2,CCC,1,0,simma001,R,simma001,R,arrij001,R,arrij001,R,montm001,rizza001,zobrb001,bryak001,russa002,schwk001,fowld001,heywj001,calhk001,NULL,NULL,K,0,0,6,7,3,1,1,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,1,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,arrij001,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,15,2016/04/04,0
ANA201604040,CHN,3,0,0,3,2,CCBBBB,1,0,russa002,R,russa002,R,richg002,R,richg002,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,NULL,NULL,NULL,W,1,0,6,9,14,1,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,1,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,16,2016/04/04,0
ANA201604040,CHN,3,0,0,0,1,CX,1,0,fowld001,L,fowld001,L,richg002,R,richg002,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,russa002,NULL,NULL,S9/L+.1-2,0,0,8,1,20,1,1,1,0,0,0,0,0,0,0,0,9,L,0,0,NULL,0,0,N,0,N,0,N,1,2,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,richg002,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,17,2016/04/04,0
ANA201604040,CHN,3,0,0,1,2,CS*BS,1,0,heywj001,L,heywj001,L,richg002,R,richg002,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,fowld001,russa002,NULL,K,0,0,9,2,3,1,1,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,1,2,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,richg002,richg002,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,18,2016/04/04,0
ANA201604040,CHN,3,0,1,0,0,X,1,0,zobrb001,L,zobrb001,L,richg002,R,richg002,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,fowld001,russa002,NULL,46(1)3/GDP,0,0,4,3,2,1,1,0,0,0,2,1,0,0,0,0,4,G,0,0,NULL,0,0,N,0,N,0,N,0,0,2,0,63,46,NULL,NULL,0,0,0,0,0,0,0,0,0,richg002,richg002,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,6,3,0,4,6,0,0,0,19,2016/04/04,0
ANA201604040,CHN,3,1,0,3,0,BBBB,1,0,perec003,R,perec003,R,arrij001,R,arrij001,R,montm001,rizza001,zobrb001,bryak001,russa002,schwk001,fowld001,heywj001,NULL,NULL,NULL,W,1,0,2,8,14,1,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,1,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,20,2016/04/04,0
ANA201604040,CHN,3,1,0,0,2,CFX,1,0,giavj001,R,giavj001,R,arrij001,R,arrij001,R,montm001,rizza001,zobrb001,bryak001,russa002,schwk001,fowld001,heywj001,perec003,NULL,NULL,64(1)/FO/G,0,0,4,9,2,1,1,0,0,0,1,0,0,0,0,0,6,G,0,0,NULL,0,0,N,0,N,0,N,1,0,0,0,NULL,64,NULL,NULL,0,0,0,0,0,0,0,0,0,arrij001,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,4,0,0,6,0,0,0,0,21,2016/04/04,0
ANA201604040,CHN,3,1,1,0,0,1X,1,0,escoy001,R,escoy001,R,arrij001,R,arrij001,R,montm001,rizza001,zobrb001,bryak001,russa002,schwk001,fowld001,heywj001,giavj001,NULL,NULL,4/L/DP.1X1(43),0,0,5,1,2,1,1,0,0,0,2,1,0,0,0,0,4,L,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,4,43,NULL,NULL,0,0,0,0,0,0,0,0,0,arrij001,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,4,3,0,4,0,0,0,0,22,2016/04/04,0
ANA201604040,CHN,4,0,0,3,1,SBBBB,1,0,rizza001,L,rizza001,L,richg002,R,richg002,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,NULL,NULL,NULL,W,1,0,3,4,14,1,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,1,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,23,2016/04/04,0
ANA201604040,CHN,4,0,0,3,2,F1FFB*BB1B,1,0,bryak001,R,bryak001,R,richg002,R,richg002,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,rizza001,NULL,NULL,W.1-2,0,0,5,5,14,1,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,1,2,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,richg002,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,24,2016/04/04,0
ANA201604040,CHN,4,0,0,3,2,B*BSFF*BX,1,0,schwk001,L,schwk001,L,richg002,R,richg002,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,bryak001,rizza001,NULL,3/G.2-3;1-2,0,0,7,6,2,1,1,0,0,0,1,0,0,0,0,0,3,G,0,0,NULL,0,0,N,0,N,0,N,0,2,3,0,3,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,richg002,richg002,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,0,0,0,0,0,25,2016/04/04,0
ANA201604040,CHN,4,0,1,0,1,SX,1,0,solej001,R,solej001,R,richg002,R,richg002,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,NULL,bryak001,rizza001,S7/G+.3-H;2-3,0,0,10,7,20,1,1,1,0,0,0,0,0,1,0,0,7,G,0,0,NULL,0,0,N,0,N,0,N,1,0,3,4,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,richg002,richg002,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,26,2016/04/04,0
ANA201604040,CHN,4,0,1,3,2,BFFFFBFBX,2,0,montm001,L,montm001,L,richg002,R,richg002,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,solej001,NULL,bryak001,S6/G.3-H;1-2,0,0,2,8,20,1,1,1,0,0,0,0,0,1,0,0,6,G,0,0,NULL,0,0,N,0,N,0,N,1,2,0,4,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,richg002,NULL,richg002,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,27,2016/04/04,0
ANA201604040,CHN,4,0,1,3,2,STBBBS,3,0,russa002,R,russa002,R,richg002,R,richg002,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,montm001,solej001,NULL,K,0,0,6,9,3,1,1,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,1,2,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,richg002,richg002,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,28,2016/04/04,0
ANA201604040,CHN,4,0,2,2,2,C*BBFC,3,0,fowld001,L,fowld001,L,richg002,R,richg002,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,montm001,solej001,NULL,K,0,0,8,1,3,1,1,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,1,2,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,richg002,richg002,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,29,2016/04/04,0
ANA201604040,CHN,4,1,0,1,2,CCFBFFFFS,3,0,navad002,L,navad002,L,arrij001,R,arrij001,R,montm001,rizza001,zobrb001,bryak001,russa002,schwk001,fowld001,heywj001,NULL,NULL,NULL,K,1,0,7,2,3,1,1,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,30,2016/04/04,0
ANA201604040,CHN,4,1,1,2,2,BBCFFS,3,0,troum001,R,troum001,R,arrij001,R,arrij001,R,montm001,rizza001,zobrb001,bryak001,russa002,schwk001,fowld001,heywj001,NULL,NULL,NULL,K,0,0,8,3,3,1,1,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,31,2016/04/04,0
ANA201604040,CHN,4,1,2,0,0,X,3,0,pujoa001,R,pujoa001,R,arrij001,R,arrij001,R,montm001,rizza001,zobrb001,bryak001,russa002,schwk001,fowld001,heywj001,NULL,NULL,NULL,3/P3F,0,0,10,4,2,1,1,0,0,0,1,0,0,0,0,0,3,P,0,1,3F,0,0,N,0,N,0,N,0,0,0,0,3,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,0,0,0,0,0,32,2016/04/04,0
ANA201604040,CHN,5,0,0,2,1,BFBX,3,0,heywj001,L,heywj001,L,richg002,R,richg002,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,NULL,NULL,NULL,3/G,1,0,9,2,2,1,1,0,0,0,1,0,0,0,0,0,3,G,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,3,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,0,0,0,0,0,33,2016/04/04,0
ANA201604040,CHN,5,0,1,2,0,BBX,3,0,zobrb001,L,zobrb001,L,richg002,R,richg002,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,NULL,NULL,NULL,S7/L-,0,0,4,3,20,1,1,1,0,0,0,0,0,0,0,0,7,L,0,0,NULL,0,0,N,0,N,0,N,1,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,34,2016/04/04,0
ANA201604040,CHN,5,0,1,1,2,FBC+1,3,0,rizza001,L,rizza001,L,richg002,R,richg002,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,zobrb001,NULL,NULL,PO1(23),0,0,3,4,8,0,0,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,NULL,23,NULL,NULL,0,0,0,0,0,0,1,0,0,richg002,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,2,0,0,0,0,35,2016/04/04,0
ANA201604040,CHN,5,0,2,2,2,FBC+1.FFFBX,3,0,rizza001,L,rizza001,L,richg002,R,richg002,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,NULL,NULL,NULL,8/F,0,0,3,4,2,1,1,0,0,0,1,0,0,0,0,0,8,F,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,8,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,8,0,0,0,0,0,0,0,36,2016/04/04,0
ANA201604040,CHN,5,1,0,2,2,FBFBFX,3,0,calhk001,L,calhk001,L,arrij001,R,arrij001,R,montm001,rizza001,zobrb001,bryak001,russa002,schwk001,fowld001,heywj001,NULL,NULL,NULL,43/G,1,0,9,5,2,1,1,0,0,0,1,0,0,0,0,0,4,G,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,43,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,4,0,0,0,0,37,2016/04/04,0
ANA201604040,CHN,5,1,1,1,2,CBSX,3,0,cronc002,R,cronc002,R,arrij001,R,arrij001,R,montm001,rizza001,zobrb001,bryak001,russa002,schwk001,fowld001,heywj001,NULL,NULL,NULL,3/G,0,0,3,6,2,1,1,0,0,0,1,0,0,0,0,0,3,G,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,3,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,0,0,0,0,0,38,2016/04/04,0
ANA201604040,CHN,5,1,2,0,2,CFX,3,0,simma001,R,simma001,R,arrij001,R,arrij001,R,montm001,rizza001,zobrb001,bryak001,russa002,schwk001,fowld001,heywj001,NULL,NULL,NULL,43/G,0,0,6,7,2,1,1,0,0,0,1,0,0,0,0,0,4,G,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,43,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,4,0,0,0,0,39,2016/04/04,0
ANA201604040,CHN,6,0,0,1,2,.BCCFS,3,0,bryak001,R,bryak001,R,salaf001,R,salaf001,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,NULL,NULL,NULL,K,1,0,5,5,3,1,1,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,40,2016/04/04,0
ANA201604040,CHN,6,0,1,3,2,SSBBBC,3,0,schwk001,L,schwk001,L,salaf001,R,salaf001,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,NULL,NULL,NULL,K,0,0,7,6,3,1,1,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,41,2016/04/04,0
ANA201604040,CHN,6,0,2,3,2,CBBBSFFB,3,0,solej001,R,solej001,R,salaf001,R,salaf001,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,NULL,NULL,NULL,W,0,0,10,7,14,1,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,1,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,42,2016/04/04,0
ANA201604040,CHN,6,0,2,1,1,BFX,3,0,montm001,L,montm001,L,salaf001,R,salaf001,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,solej001,NULL,NULL,HR/9/L.1-H,0,0,2,8,23,1,1,4,0,0,0,0,0,2,0,0,0,L,0,0,9,0,0,N,0,N,0,N,4,4,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,salaf001,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,43,2016/04/04,0
ANA201604040,CHN,6,0,2,0,1,FX,5,0,russa002,R,russa002,R,salaf001,R,salaf001,R,perec003,cronc002,giavj001,escoy001,simma001,navad002,troum001,calhk001,NULL,NULL,NULL,8/F,0,0,6,9,2,1,1,0,0,0,1,0,0,0,0,0,8,F,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,8,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,8,0,0,0,0,0,0,0,44,2016/04/04,0
ANA201604040,CHN,6,1,0,1,2,CFBS,5,0,perec003,R,perec003,R,arrij001,R,arrij001,R,montm001,rizza001,zobrb001,bryak001,russa002,schwk001,fowld001,heywj001,NULL,NULL,NULL,K,1,0,2,8,3,1,1,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,45,2016/04/04,0
ANA201604040,CHN,6,1,1,1,1,CBX,5,0,giavj001,R,giavj001,R,arrij001,R,arrij001,R,montm001,rizza001,zobrb001,bryak001,russa002,schwk001,fowld001,heywj001,NULL,NULL,NULL,13/G,0,0,4,9,2,1,1,0,0,0,1,0,0,0,0,0,1,G,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,13,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,1,0,0,0,0,46,2016/04/04,0
ANA201604040,CHN,6,1,2,1,2,CSBX,5,0,escoy001,R,escoy001,R,arrij001,R,arrij001,R,montm001,rizza001,zobrb001,bryak001,russa002,schwk001,fowld001,heywj001,NULL,NULL,NULL,43/G,0,0,5,1,2,1,1,0,0,0,1,0,0,0,0,0,4,G,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,43,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,4,0,0,0,0,47,2016/04/04,0
